,recipe_title,총합_수분,총합_에너지(kcal),총합_에너지(kj),총합_단백질,총합_지방,총합_회분,총합_탄수화물,"총합_섬유질, 식이섬유",총합_당,총합_자당,총합_포도당,총합_과당,총합_유당,총합_엿당,총합_갈락토스,총합_칼슘,총합_철,총합_마그네슘,총합_인,총합_칼륨,총합_나트륨,총합_아연,총합_구리,총합_망간,총합_셀레늄,총합_플루오린,총합_비타민c,총합_티아민,총합_리보플라빈,총합_비타민b3,총합_비타민b5,총합_비타민b6,"총합_엽산, 총계",총합_엽산,"총합_엽산, 식품","총합_엽산, dfe",총합_콜린,총합_비타민b12,총합_비타민a(rae),총합_레티놀,"총합_카로틴, 베타","총합_카로틴, 알파",총합_베타-크립토잔틴,총합_비타민a(iu),총합_라이코펜,총합_루테인+제아잔틴,총합_비타민e(알파-토코페롤),"총합_비타민d(d2+d3),...",총합_비타민d(d2+d3),총합_비타민k(필로퀴논),"총합_지방산, 총포화지방산",총합_sfa 4:0,총합_sfa 6:0,총합_sfa 8:0,총합_sfa 10:0,총합_sfa 12:0,총합_sfa 14:0,총합_sfa 16:0,총합_sfa 18:0,"총합_지방산, 총 단일불포화지방산",총합_mufa 16:1,총합_mufa 18:1,총합_mufa 20:1,총합_mufa 22:1,"총합_지방산, 총 다중불포화지방산",총합_pufa 18:2,총합_pufa 18:3,총합_pufa 18:4,총합_pufa 20:4,총합_pufa 20:5 n-3 (epa),총합_pufa 22:5 n-3 (dpa),총합_pufa 22:6 n-3 (dha),총합_콜레스테롤,총합_알코올,총합_카페인,총합_테오브로민,총합_녹말,총합_베타인,총합_베타토코페롤,총합_감마토코페롤,총합_델타토코페롤,총합_알파토코트리에놀,총합_베타토코트리에놀,총합_감마토코트리에놀,총합_델타토코트리에놀,총합_비타민k,총합_sfa 15:0,총합_sfa 17:0,총합_sfa 20:0,총합_sfa 22:0,총합_sfa 24:0,총합_mufa 14:1,총합_mufa 15:1,총합_mufa 17:1,"총합_pufa 20:2 n-6 c,c",총합_pufa 20:3,"총합_지방산, 총 트랜스지방",총합_트립토판,총합_트레오닌,총합_이소류신,총합_류신,총합_라이신,총합_메티오닌,총합_시스틴,총합_페닐알라닌,총합_티로신,총합_발린,총합_아르기닌,총합_히스티딘,총합_알라닌,총합_아스파르트산,총합_글루탐산,총합_글리신,총합_프폴린,총합_세린,총합_질소,총합_에너지(수중 일반 요인),총합_에너지(수중 특정 요인),총합_sfa 13:0,총합_mufa 18:1 c,총합_mufa 24:1 c,"총합_pufa 18:3 n-3 c,c,c (ala)","총합_pufa 18:3 n-6 c,c,c","총합_지방산, 총 트랜스-모노",총합_tfa 18:1 t,총합_하이드록시프롤린,총합_비타민d3(콜레칼시페롤),총합_바이오틴,총합_비타민d2(에르고칼시페롤),총합_mufa 16:1 c,"총합_pufa 18:2 n-6 c,c",총합_pufa 18:2 clas,총합_pufa 18:2 i,총합_스티그마스테롤,총합_캄페스테롤,총합_베타-시토스테롤,총합_총 식이섬유(aoac 2011.25),총합_고분자량 식이섬유,총합_저분자량 식이섬유,총합_총 당,총합_몰리브덴,총합_비타민k(메나퀴논-4),총합_mufa 22:1 c,총합_pufa 20:3 n-3,총합_pufa 20:3 n-6,총합_pufa 22:4,총합_tfa 16:1 t,총합_tfa 22:1 t,총합_tfa 18:2 t 더 이상..,"총합_지방산, 총 트랜스-폴리에노익",총합_pufa 18:3i,총합_감마-카로틴,총합_알파-크립토잔틴,총합_베타-글루칸,총합_글루타티온,총합_에르고스타-7-에놀,"총합_에르고스타-7, 22-디에놀","총합_에르고스타-5, 7-디에놀",총합_에르고스테롤,총합_베타-시토스타놀,총합_델타-5-아베나스테롤,총합_델타-7-스티그마스테롤,총합_에르고티오네인,총합_요오드,"총합_tfa 18:2 t,t","총합_탄수화물, 합계","총합_섬유질, 수용성","총합_섬유질, 불용성"
121,에어프라이어 요리 단호박 찌는법 굽기,0.0,5.0,20.8,0.36,0.02,0.0,1.132,0.7,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,[암예방레시피]건강한 저염식 양파찜,248.82,25.0,104.2,3.041,0.499,1.12,16.471,3.53,2.251,0.396,0.788,0.516,0.0,0.0,0.0,49.8,1.104,36.6,73.0,523.2,7.49,0.566,0.161,0.396,5.47,0.44,261.89,0.136,0.276,1.896,0.146,0.639,108.1,0.0,39.1,39.1,4.0,0.0,65.4,0.0,783.4,0.0,0.0,1305.8,0.0,98.5,0.071,0.0,0.0,64.06,0.061,0.0,0.0,0.0,0.0,0.0,0.012,0.044,0.004,0.034,0.0,0.034,0.0,0.0,0.087,0.081,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.047,0.047,0.068,0.064,0.012,0.002,0.042,0.034,0.052,0.113,0.023,0.053,0.127,0.306,0.059,0.07,0.053,0.25,54.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,어렵지 않은 식빵 꽃,81.503,410.8,1712.7,27.502,19.746,3.478,32.122,3.195,19.683,14.97,0.0,0.0,0.0,0.0,0.0,37.75,1.512,19.2,203.6,828.8,1154.95,3.988,0.159,0.028,35.71,0.0,0.73,0.641,0.395,4.501,0.67,0.235,9.5,0.0,9.5,9.5,80.45,1.003,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.19,54.0,1.3,0.0,7.061,0.0,0.0,0.0,0.01,0.01,0.23,4.269,2.313,8.372,0.522,7.51,0.17,0.0,1.974,1.569,0.061,0.0,0.06,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283,1.04,1.06,1.84,2.06,0.598,0.289,0.917,0.785,1.24,1.47,0.893,1.36,2.12,3.54,1.23,1.0,0.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,감자 채소전,213.51,656.7,2745.6,28.941,41.58,5.676,38.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.6,22.935,191.4,524.7,805.2,1376.1,287.43,14.157,1.617,219.45,0.0,12.54,0.495,0.667,5.445,0.891,0.211,102.3,56.1,46.2,141.9,0.0,51.48,297.0,0.0,0.0,0.0,0.0,996.6,0.0,0.0,0.0,0.0,0.0,0.0,10.56,0.0,0.0,0.0,0.0,0.0,0.495,6.303,3.663,15.51,0.304,14.652,0.188,0.03,10.923,8.052,0.515,0.304,0.231,0.667,0.158,0.719,234.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346,1.204,1.307,2.105,1.921,0.657,0.432,1.162,0.957,1.35,1.93,0.577,1.62,2.581,4.95,1.627,1.551,1.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,"비오는날, 달콤한 오코노미야끼",301.82,1943.6,8132.8,57.92,18.142,2.382,386.478,3.18,17.074,2.154,0.354,0.33,0.0,0.0,0.0,128.6,2.33,43.6,227.8,495.6,4393.2,1.542,0.153,0.336,31.4,37.68,38.4,0.152,0.617,1.042,1.758,0.287,118.4,0.0,118.4,118.4,302.4,1.11,780.8,148.0,6545.0,2088.0,10.0,13150.0,0.6,700.4,1.552,87.0,2.2,136.02,5.537,0.0,0.0,0.003,0.003,0.003,0.055,2.43,0.835,4.144,0.311,3.784,0.03,0.003,1.631,1.401,0.045,0.0,0.149,0.005,0.0,0.038,373.0,0.0,0.0,0.0,0.858,0.84,0.006,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.795,0.816,1.258,1.062,0.426,0.342,0.768,0.596,0.895,0.952,0.356,0.857,1.556,2.266,0.548,0.663,1.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,불고기 파전,522.76,2493.5,10435.95,82.203,136.858,14.29,225.522,0.36,7.2,0.0,0.0,0.0,0.0,0.0,0.0,42.2,5.0,62.4,535.0,946.35,5935.6,10.574,0.338,0.185,65.5,61.92,0.0,1.3,0.85,16.15,2.2,0.85,20.0,0.0,20.0,20.0,0.0,7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,5.5,0.0,47.046,0.0,0.0,0.0,0.215,0.175,1.775,28.5,15.4,61.506,4.9,56.5,0.0,0.0,14.16,12.5,1.645,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535,2.325,2.425,4.05,4.515,1.82,0.525,2.025,1.93,2.32,3.825,1.975,3.87,5.7,9.95,4.285,3.365,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,돼지목살김치볶음밥,13.518,719.0,3006.45,9.546,35.125,3.982,98.14,11.285,20.322,15.543,2.172,2.595,0.0,0.0,0.0,101.55,5.334,46.65,93.9,693.6,997.5,1.317,0.314,0.523,6.315,2.265,0.825,0.077,0.31,3.694,0.273,0.651,9.75,0.0,9.75,9.75,21.9,0.0,447.9,0.0,4547.4,627.0,1047.0,8959.05,1821.3,117.15,14.019,0.0,0.0,43.32,5.092,0.0,0.004,0.0,0.004,0.024,0.057,3.518,1.132,18.214,0.244,17.528,0.081,0.0,10.463,9.906,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855,0.088,1.167,0.0,0.93,0.0,0.855,0.0,0.0,0.0,0.008,0.079,0.036,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.022,0.084,0.119,0.192,0.111,0.04,0.055,0.114,0.058,0.164,0.149,0.056,0.14,0.527,0.529,0.182,0.377,0.072,0.0,0.0,0.0,0.008,0.936,0.0,0.156,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,굴김치전,206.32,4879.4,20394.5,142.013,33.616,4.416,992.896,13.09,222.119,0.0,0.0,0.0,0.0,0.0,0.0,172.0,7.996,125.6,862.4,791.4,80482.1,5.46,0.717,3.326,224.32,9.6,0.0,0.708,1.218,6.128,4.902,0.453,212.8,0.0,212.8,212.8,637.92,2.22,298.0,296.0,22.0,0.0,20.0,1040.0,0.0,792.4,2.348,174.0,4.4,2.04,9.209,0.0,0.0,0.006,0.006,0.006,0.07,5.41,1.69,8.582,0.62,7.858,0.06,0.006,4.817,4.257,0.176,0.0,0.298,0.01,0.0,0.076,746.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916,2.557,3.086,5.568,2.902,1.662,1.635,3.832,2.524,3.526,3.512,1.7,2.994,4.608,19.984,2.627,6.762,4.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,노릇노릇 묵은지야채부침개,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,아욱소시지전 만드는 법,9361.12,13511.1,56634.5,2928.878,44.21,158.144,387.6,66.88,7.546,0.0,0.0,0.0,0.0,0.0,0.0,8645.4,85.258,5278.1,30050.4,33348.7,14586.9,211.573,47.844,20.28,62.21,38.7,0.0,1.451,1.427,28.43,4.848,1.449,264.4,0.0,264.4,264.4,188.51,0.0,12.5,0.0,161.5,2.5,0.0,275.7,0.0,1178.5,2.819,0.0,0.0,118.12,8.952,0.0,0.0,0.0,0.0,0.008,0.128,3.502,2.528,7.211,0.24,2.612,0.12,0.0,15.698,2.42,0.462,0.0,0.84,1.8,0.12,1.8,22680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.24,0.12,0.24,0.12,0.0,0.0,0.0,0.24,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.12,0.0,0.24,0.12,0.0,0.0,0.0,0.0,0.24,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,단.맵.짠김치볶음밥 만들기,491.526,1353.3,5663.7,23.496,4.24,3.824,307.202,18.63,108.036,30.048,0.216,0.118,0.0,0.0,0.032,98.4,3.098,54.15,79.95,1057.95,3018.0,0.886,0.265,1.399,6.3,123.84,0.105,0.031,0.06,0.819,0.205,0.038,10.5,0.0,10.5,10.5,12.375,0.0,0.15,0.0,1.65,0.0,0.0,2.85,0.0,0.0,3.78,0.0,0.0,14.97,0.639,0.002,0.006,0.002,0.002,0.0,0.096,0.111,0.027,1.902,0.002,1.323,0.002,0.002,1.339,0.454,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.79,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.093,0.142,0.214,0.162,0.043,0.048,0.14,0.097,0.162,0.203,0.07,0.127,0.376,0.577,0.163,0.26,0.117,0.0,0.0,0.0,0.012,1.311,0.0,0.038,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,해물 김치전,732.136,8319.9,34823.0,135.247,480.412,41.033,978.646,80.0,468.016,262.04,99.92,98.42,3.3,0.6,0.0,714.5,68.851,2503.05,4892.0,13305.0,2175.6,55.178,16.634,72.856,25.385,0.1,269.8,5.934,3.428,49.14,7.477,4.303,769.0,0.0,769.0,769.0,366.3,0.46,30.0,0.0,184.0,14.0,2.0,694.0,0.0,491.0,57.31,0.0,0.0,353.1,67.386,0.114,0.088,0.063,0.175,0.161,0.523,35.305,28.125,134.859,0.373,129.035,4.892,0.0,208.354,202.506,1.299,0.0,0.004,0.002,0.0,0.0,16.0,0.0,86.0,986.0,8.58,4.4,0.0,80.19,0.68,0.05,0.0,4.3,0.0,0.0,0.066,0.153,1.99,0.516,0.06,0.038,0.0,0.0,2.426,2.118,0.224,1.022,3.335,4.607,7.756,5.04,2.204,2.719,4.274,3.769,5.817,16.62,2.766,6.549,13.605,23.665,5.791,6.098,6.395,0.0,0.0,0.0,0.0,18.62,0.0,0.842,0.312,0.176,0.156,0.0,0.0,0.0,0.0,0.206,1.894,0.054,0.0,50.0,142.0,924.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.006,0.02,0.0,0.048,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,파래김치전,231.916,421.5,1761.0,8.474,0.156,7.963,98.508,10.2,43.248,37.5,2.88,2.1,0.0,0.0,0.0,91.5,1.862,75.05,141.0,1865.5,2115.95,0.908,0.457,0.78,1.985,0.1,7.2,0.234,0.189,1.671,2.4,0.627,33.0,0.0,33.0,33.0,36.9,0.0,2127.0,0.0,25530.0,21.0,0.0,42600.0,0.0,0.0,0.78,0.0,0.0,5.4,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.003,0.004,0.0,0.003,0.0,0.0,0.045,0.039,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,0.0,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.249,0.165,0.276,0.198,0.087,0.066,0.267,0.102,0.258,0.165,0.093,0.231,1.146,0.465,0.189,0.156,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,바삭바삭 새우김치전,162.2,0.0,0.0,3.62,0.52,1.78,32.0,0.0,0.0,0.26,0.42,0.62,0.5,0.5,0.0,12.0,0.74,44.6,114.0,892.0,4.0,0.74,0.26,0.32,5.0,0.0,46.6,0.102,0.0,3.16,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,146.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,26.4,1.18,1.3,15.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,떡볶이 황금레시피,89.1,40.0,166.0,1.1,0.1,0.35,9.34,1.7,4.24,0.99,1.97,1.29,0.0,0.0,0.0,23.0,0.21,10.0,29.0,146.0,4.0,0.17,0.039,0.129,0.5,1.1,7.4,0.046,0.027,0.116,0.123,0.12,19.0,0.0,19.0,19.0,6.1,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.02,0.0,0.0,0.4,0.042,0.0,0.0,0.0,0.0,0.0,0.004,0.034,0.004,0.013,0.0,0.013,0.0,0.0,0.017,0.013,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.021,0.014,0.025,0.039,0.002,0.004,0.025,0.014,0.021,0.104,0.014,0.021,0.091,0.258,0.025,0.012,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,녹차단호박볼,0.0,889.2,3747.3,11.991,32.1,0.0,136.815,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.6,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.042,0.0,0.0,0.0,0.0,17.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,녹차고구마볼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
