,recipe_title,총합_수분,총합_에너지(kcal),총합_에너지(kj),총합_단백질,총합_지방,총합_회분,총합_탄수화물,"총합_섬유질, 식이섬유",총합_당,총합_자당,총합_포도당,총합_과당,총합_유당,총합_엿당,총합_갈락토스,총합_칼슘,총합_철,총합_마그네슘,총합_인,총합_칼륨,총합_나트륨,총합_아연,총합_구리,총합_망간,총합_셀레늄,총합_플루오린,총합_비타민c,총합_티아민,총합_리보플라빈,총합_비타민b3,총합_비타민b5,총합_비타민b6,"총합_엽산, 총계",총합_엽산,"총합_엽산, 식품","총합_엽산, dfe",총합_콜린,총합_비타민b12,총합_비타민a(rae),총합_레티놀,"총합_카로틴, 베타","총합_카로틴, 알파",총합_베타-크립토잔틴,총합_비타민a(iu),총합_라이코펜,총합_루테인+제아잔틴,총합_비타민e(알파-토코페롤),"총합_비타민d(d2+d3),...",총합_비타민d(d2+d3),총합_비타민k(필로퀴논),"총합_지방산, 총포화지방산",총합_sfa 4:0,총합_sfa 6:0,총합_sfa 8:0,총합_sfa 10:0,총합_sfa 12:0,총합_sfa 14:0,총합_sfa 16:0,총합_sfa 18:0,"총합_지방산, 총 단일불포화지방산",총합_mufa 16:1,총합_mufa 18:1,총합_mufa 20:1,총합_mufa 22:1,"총합_지방산, 총 다중불포화지방산",총합_pufa 18:2,총합_pufa 18:3,총합_pufa 18:4,총합_pufa 20:4,총합_pufa 20:5 n-3 (epa),총합_pufa 22:5 n-3 (dpa),총합_pufa 22:6 n-3 (dha),총합_콜레스테롤,총합_알코올,총합_카페인,총합_테오브로민,총합_녹말,총합_베타인,총합_베타토코페롤,총합_감마토코페롤,총합_델타토코페롤,총합_알파토코트리에놀,총합_베타토코트리에놀,총합_감마토코트리에놀,총합_델타토코트리에놀,총합_비타민k,총합_sfa 15:0,총합_sfa 17:0,총합_sfa 20:0,총합_sfa 22:0,총합_sfa 24:0,총합_mufa 14:1,총합_mufa 15:1,총합_mufa 17:1,"총합_pufa 20:2 n-6 c,c",총합_pufa 20:3,"총합_지방산, 총 트랜스지방",총합_트립토판,총합_트레오닌,총합_이소류신,총합_류신,총합_라이신,총합_메티오닌,총합_시스틴,총합_페닐알라닌,총합_티로신,총합_발린,총합_아르기닌,총합_히스티딘,총합_알라닌,총합_아스파르트산,총합_글루탐산,총합_글리신,총합_프폴린,총합_세린,총합_질소,총합_에너지(수중 일반 요인),총합_에너지(수중 특정 요인),총합_sfa 13:0,총합_mufa 18:1 c,총합_mufa 24:1 c,"총합_pufa 18:3 n-3 c,c,c (ala)","총합_pufa 18:3 n-6 c,c,c","총합_지방산, 총 트랜스-모노",총합_tfa 18:1 t,총합_하이드록시프롤린,총합_비타민d3(콜레칼시페롤),총합_바이오틴,총합_비타민d2(에르고칼시페롤),총합_mufa 16:1 c,"총합_pufa 18:2 n-6 c,c",총합_pufa 18:2 clas,총합_pufa 18:2 i,총합_스티그마스테롤,총합_캄페스테롤,총합_베타-시토스테롤,총합_총 식이섬유(aoac 2011.25),총합_고분자량 식이섬유,총합_저분자량 식이섬유,총합_총 당,총합_몰리브덴,총합_비타민k(메나퀴논-4),총합_mufa 22:1 c,총합_pufa 20:3 n-3,총합_pufa 20:3 n-6,총합_pufa 22:4,총합_tfa 16:1 t,총합_tfa 22:1 t,총합_tfa 18:2 t 더 이상..,"총합_지방산, 총 트랜스-폴리에노익",총합_pufa 18:3i,총합_감마-카로틴,총합_알파-크립토잔틴,총합_베타-글루칸,총합_글루타티온,총합_에르고스타-7-에놀,"총합_에르고스타-7, 22-디에놀","총합_에르고스타-5, 7-디에놀",총합_에르고스테롤,총합_베타-시토스타놀,총합_델타-5-아베나스테롤,총합_델타-7-스티그마스테롤,총합_에르고티오네인,총합_요오드,"총합_tfa 18:2 t,t","총합_탄수화물, 합계","총합_섬유질, 수용성","총합_섬유질, 불용성"
945,홈카페 *겉바속촉* 에어프라이기 #햄치즈계란토스트,77.84,257.0,1075.0,12.744,21.82,1.377,1.206,0.0,1.206,0.072,0.006,0.008,0.0,0.0,0.0,51.2,1.222,10.15,175.15,129.0,219.25,1.072,0.016,0.027,31.145,4.8,0.0,0.068,0.516,0.064,1.426,0.122,44.75,0.0,44.75,44.75,299.13,1.128,151.4,150.25,11.9,0.0,10.6,529.75,0.0,354.8,1.522,88.05,2.23,24.75,5.025,0.0,0.0,0.003,0.003,0.003,0.043,3.536,1.293,6.6,0.323,6.195,0.066,0.006,8.115,7.055,0.854,0.0,0.156,0.005,0.0,0.039,379.3,0.0,0.0,0.0,0.0,0.6,0.111,5.325,1.53,0.0,0.0,0.0,0.0,0.0,0.002,0.011,0.035,0.036,0.013,0.0,0.0,0.006,0.004,0.0,0.028,0.156,0.612,0.696,1.094,0.915,0.397,0.295,0.677,0.52,0.778,0.766,0.302,0.709,1.274,1.661,0.429,0.508,0.949,0.0,0.0,0.0,0.0,2.46,0.0,0.8,0.019,0.006,0.004,0.0,2.2,0.0,0.0,0.013,5.835,0.008,0.0,5.85,5.85,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.001,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,브라우니 만들기!,52.3,322.0,1350.0,15.9,26.5,1.71,3.59,0.0,0.56,0.07,0.18,0.07,0.07,0.07,0.07,129.0,2.73,5.0,390.0,109.0,48.0,2.3,0.077,0.055,56.0,0.0,0.0,0.176,0.528,0.024,2.99,0.35,146.0,0.0,146.0,146.0,820.0,1.95,381.0,371.0,88.0,38.0,33.0,1440.0,0.0,1090.0,2.58,218.0,5.4,0.7,9.55,0.0,0.0,0.009,0.009,0.009,0.104,6.86,2.42,11.7,0.918,10.7,0.086,0.009,4.2,3.54,0.103,0.0,0.438,0.011,0.0,0.114,1080.0,0.0,0.0,0.0,0.0,0.9,0.05,1.33,0.06,0.03,0.0,0.0,0.0,0.1,0.013,0.051,0.032,0.038,0.009,0.024,0.0,0.0,0.0,0.0,0.0,0.177,0.687,0.866,1.4,1.22,0.378,0.264,0.681,0.678,0.949,1.1,0.416,0.836,1.55,1.97,0.488,0.646,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,아이스크림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,오레오빙수,449.5,210.0,885.0,16.85,4.85,3.75,24.95,0.0,26.0,0.0,0.0,0.0,26.0,0.0,0.0,625.0,0.15,55.0,475.0,750.0,220.0,2.1,0.05,0.015,16.5,13.0,0.0,0.1,0.925,0.465,1.805,0.185,25.0,0.0,25.0,25.0,88.5,2.35,70.0,65.0,10.0,0.0,0.0,235.0,0.0,0.0,0.05,5.0,0.0,0.5,3.165,0.12,0.09,0.065,0.135,0.145,0.455,1.435,0.63,1.385,0.085,1.25,0.0,0.0,0.175,0.15,0.02,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.01,0.0,0.0,0.035,0.01,0.01,0.0,0.0,0.0,0.215,0.715,0.87,1.595,1.41,0.44,0.1,0.87,0.85,1.1,0.48,0.505,0.57,1.44,3.78,0.335,1.66,1.015,0.0,0.0,0.0,0.0,1.065,0.0,0.02,0.0,0.0,0.185,0.0,0.0,0.0,0.0,0.085,0.135,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,미나리 요리하면 제일 먼저 생각나는 오징어 미나리 초무침 만드는 법,1276.423,3245.15,13511.8,297.412,126.014,29.344,221.845,19.73,56.347,16.188,2.612,2.577,0.0,0.0,0.0,765.75,21.866,676.3,4161.4,6152.4,6812.15,29.508,34.145,1.793,836.11,1.1,77.61,1.044,7.673,45.294,8.549,1.715,258.4,144.0,114.4,354.4,32.05,19.68,625.0,176.0,4546.0,638.0,1073.0,9442.0,6.3,120.0,11.48,0.0,0.0,48.6,31.28,0.0,0.004,0.0,0.004,0.024,1.09,18.628,11.152,45.303,0.169,43.834,0.788,0.128,37.489,25.802,1.769,0.112,0.16,2.592,0.064,6.08,4160.0,0.0,0.0,0.0,0.0,0.91,0.072,1.023,0.0,0.97,0.0,0.855,0.0,0.0,0.0,0.004,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.267,12.31,12.611,20.534,21.107,6.489,3.93,10.632,9.287,12.759,20.891,5.636,17.276,27.798,42.175,17.965,12.915,13.082,0.0,0.0,0.0,0.008,0.936,0.0,0.156,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,"문어 겨자초무침, 겨자냉채( 입맛 돋우는 반찬, 술안주!!)",28.444,111.975,468.9,2.4,0.0,0.008,24.912,0.0,23.967,22.455,0.0,0.0,0.0,0.0,0.0,2.025,0.02,0.3,1.2,1.05,1770.825,0.005,0.003,0.017,0.285,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,식빵 자투리 응용하기 브레드푸딩 | PANG E 팡이,814.695,790.05,3317.5,29.409,16.807,6.853,138.365,16.8,78.952,16.776,24.794,27.156,7.8,1.336,0.0,422.69,6.372,105.51,508.1,1188.38,976.75,3.27,0.459,2.828,55.001,61.04,211.32,0.728,1.201,6.69,3.192,0.574,233.9,68.8,165.1,281.9,370.93,1.815,183.8,167.5,150.2,0.0,10.0,821.7,0.0,754.2,4.143,88.5,2.2,76.69,4.924,0.038,0.027,0.026,0.048,0.057,0.179,3.213,1.218,5.273,0.36,4.845,0.038,0.003,3.733,2.958,0.578,0.0,0.151,0.006,0.0,0.038,380.5,0.0,0.0,0.0,29.988,84.42,0.066,1.536,0.138,0.03,0.0,0.252,0.0,0.0,0.017,0.012,0.009,0.006,0.003,0.01,0.003,0.005,0.002,0.0,0.022,0.252,0.95,1.078,1.819,1.452,0.573,0.369,1.08,0.866,1.266,1.116,0.525,1.082,2.344,3.396,0.713,1.16,1.395,0.0,0.0,0.0,0.0,0.757,0.0,0.139,0.0,0.018,0.073,0.0,2.2,0.0,0.0,0.04,0.04,0.001,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,키친아트 에어프라어로 웨지감자만들기,165.879,10.07,42.15,3.88,0.59,4.013,34.65,0.521,1.078,0.375,0.935,1.061,0.5,0.5,0.003,22.09,0.958,48.69,118.46,932.81,825.75,0.774,0.291,0.582,5.135,1.479,46.805,0.105,0.012,3.254,0.03,0.304,0.79,0.0,0.79,0.79,0.851,0.0,1.84,0.0,22.0,0.24,0.5,37.29,605.4,17.13,0.094,0.0,0.0,5.03,0.028,0.0,0.0,0.002,0.001,0.002,0.001,0.011,0.007,0.016,0.002,0.014,0.0,0.0,0.022,0.016,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.0,0.138,0.0,0.017,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.001,0.006,0.008,0.021,0.006,0.002,0.003,0.01,0.01,0.012,0.007,0.004,0.014,0.035,0.046,0.01,0.029,0.009,0.58,146.0,144.0,0.0,0.013,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,26.4,1.18,1.3,15.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,코다리 표고버섯 무조림,53.45,2009.85,8395.1,369.042,43.776,7.884,14.879,0.895,6.565,0.045,0.135,0.0,0.0,0.0,0.0,19.0,0.784,35.85,78.6,7118.05,8282.95,0.418,0.045,0.476,2.17,0.0,1.76,0.017,0.088,1.174,0.145,0.076,8.35,0.0,8.35,8.35,10.09,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.313,0.0,0.0,10.395,6.033,0.0,0.0,0.0,0.0,0.002,0.001,2.62,0.778,17.071,0.211,14.674,0.067,0.0,14.95,5.712,0.159,0.0,0.0,0.0,0.0,0.0,1328.0,0.0,0.0,0.0,0.0,13.425,0.016,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.062,0.019,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.044,0.124,0.146,0.245,0.174,0.044,0.054,0.161,0.111,0.153,0.211,0.08,0.134,0.334,0.719,0.136,0.224,0.177,0.159,21.45,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,에어프라이어 요리 누룽지 만드는법 간식만들기,0.0,300.3,1255.8,5.712,1.008,0.0,65.142,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.0,0.0,0.0,0.0,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,갈치조림 만드는 법,108.235,208.527,818.26,24.586,8.714,1.626,14.029,2.785,2.456,0.008,0.022,0.0,0.0,0.0,0.0,8.975,0.469,17.15,40.05,676.225,600.05,0.267,0.044,0.21,3.168,0.0,142.5,0.057,0.154,1.185,0.022,0.314,48.05,0.0,1.05,1.05,1.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001,3.182,0.0,0.006,0.0,0.0,2.128,0.018,0.002,0.0,0.0,0.0,0.0,0.0,69.6,1.61,0.0,0.0,0.0,2.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.02,0.024,0.04,0.029,0.007,0.009,0.026,0.018,0.025,0.035,0.013,0.022,0.054,0.118,0.022,0.037,0.029,0.193,38.15,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,쫀득한 코다리조림 만드는 법,251.373,177.0,740.4,4.539,2.808,2.022,38.499,6.63,24.004,15.084,0.321,0.644,0.0,0.0,0.0,57.15,2.602,24.85,45.0,413.4,1829.75,0.671,0.191,0.256,3.15,64.5,0.105,0.038,0.144,1.74,0.133,0.313,4.2,0.0,4.2,4.2,9.975,0.0,222.0,0.0,2250.0,313.5,523.5,4440.0,3.15,46.5,5.715,0.0,0.0,15.9,0.485,0.0,0.002,0.0,0.002,0.012,0.028,0.243,0.059,0.622,0.012,0.468,0.002,0.0,1.509,1.12,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405,0.036,0.511,0.0,0.465,0.0,0.428,0.0,0.0,0.0,0.002,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.058,0.094,0.054,0.02,0.027,0.056,0.028,0.081,0.074,0.027,0.068,0.254,0.238,0.09,0.188,0.034,0.0,0.0,0.0,0.004,0.468,0.0,0.078,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,휴게소 버터구이감자,2.43,107.55,450.0,0.128,12.165,0.014,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.003,0.3,3.6,3.6,1.65,0.014,0.002,0.001,0.15,0.42,0.0,0.001,0.005,0.006,0.016,0.0,0.45,0.0,0.45,0.45,2.82,0.026,102.6,100.65,23.7,0.0,0.0,375.0,0.0,0.0,0.348,0.0,0.0,1.05,7.575,0.484,0.301,0.178,0.379,0.388,1.116,3.255,1.5,3.51,0.273,3.06,0.015,0.0,0.451,0.274,0.177,0.0,0.0,0.0,0.0,0.0,32.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.008,0.012,0.01,0.003,0.001,0.006,0.006,0.009,0.005,0.003,0.004,0.01,0.027,0.003,0.012,0.007,0.0,0.0,0.0,0.0,2.55,0.0,0.047,0.0,0.0,0.447,0.0,0.0,0.0,0.0,0.144,0.325,0.04,0.044,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,무가 사르르 갈치조림,613.323,291.0,1212.1,10.333,1.63,12.151,67.647,10.79,44.346,15.53,5.43,3.55,0.0,0.0,0.0,151.95,2.768,103.4,216.6,2004.9,8158.24,2.054,0.335,1.058,5.89,30.0,173.5,0.119,0.386,3.226,1.003,0.691,155.4,0.0,133.4,133.4,43.48,0.0,0.0,0.0,20.0,0.0,0.0,35.0,0.0,50.0,0.0,0.0,0.0,6.5,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.024,0.293,0.0,0.133,0.0,0.0,0.81,0.225,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.38,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.278,0.291,0.477,0.394,0.108,0.121,0.392,0.191,0.374,0.468,0.169,0.306,0.751,1.733,0.308,0.406,0.368,0.11,23.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,아몬드 닭조림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,Salted Butter ))) 집에서 과자 만들기 | 갈레트브루통 이 레시피로 만들어 보세요 : 구움과자 가염버터,53.172,1315.223,5504.441,9.628,143.54,2.372,2.267,0.002,0.387,0.036,0.094,0.036,0.036,0.036,0.036,170.281,1.575,6.103,265.281,95.348,391.956,1.341,0.066,0.036,30.723,4.492,0.0,0.1,0.329,0.08,1.731,0.187,80.72,0.0,80.72,80.72,456.48,1.286,1292.52,1266.52,298.56,19.76,17.16,4748.8,0.0,566.8,5.054,113.36,2.808,11.564,85.766,5.168,3.216,1.909,4.053,4.149,11.958,38.287,17.258,43.524,3.389,38.204,0.205,0.005,7.0,4.769,1.942,0.0,0.228,0.006,0.0,0.059,905.6,0.0,0.0,0.0,0.0,0.468,0.026,0.692,0.031,0.016,0.0,0.0,0.0,0.052,0.007,0.923,0.237,0.02,0.005,0.012,0.0,0.0,0.0,0.0,0.0,0.111,0.418,0.532,0.861,0.742,0.23,0.15,0.42,0.418,0.585,0.622,0.253,0.481,0.908,1.309,0.283,0.467,0.765,0.0,0.0,0.0,0.0,27.2,0.0,0.504,0.0,0.0,4.768,0.0,2.808,0.0,0.0,1.538,3.472,0.427,0.474,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,고등어 조림,4.08,2.15,9.0,0.084,0.028,0.33,0.479,0.065,0.03,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.143,6.05,2.1,4.45,11.65,0.062,0.007,0.01,0.035,0.0,0.15,0.003,0.008,0.024,0.032,0.0,9.0,0.0,9.0,9.0,0.64,0.0,0.3,0.0,3.5,0.0,0.0,5.8,0.0,0.0,0.044,0.0,0.0,3.3,0.012,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.004,0.005,0.0,0.004,0.0,0.0,0.002,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.004,0.004,0.004,0.001,0.005,0.002,0.001,0.004,0.003,0.001,0.006,0.006,0.013,0.005,0.004,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
