,ingd_code,ingd_name,dcode
6845,I000485,육계,2015030300003
6846,I000211,카페인무수물,2015030300003
6847,I004615,클로르페니라민말레산염,2015030300003
6848,I006391,DL-메틸에페드린염산염,2015030300003
6849,I001784,구아이페네신,2023041700004
6850,I002631,노스카핀염산염수화물,2023041700004
6851,I000860,덱스트로메토르판브롬화수소산염수화물,2023041700004
6852,I002817,아세트아미노펜,2023041700004
6853,I000485,육계,2023041700004
6854,I006391,DL-메틸에페드린염산염,2023041700004
6855,I001784,구아이페네신,2023041700006
6856,I002631,노스카핀염산염수화물,2023041700006
6857,I000860,덱스트로메토르판브롬화수소산염수화물,2023041700006
6858,I003385,슈도에페드린염산염,2023041700006
6859,I002817,아세트아미노펜,2023041700006
6860,I000485,육계,2023041700006
6861,I004615,클로르페니라민말레산염,2023041700006
6862,I006391,DL-메틸에페드린염산염,2023041700006
6863,I004323,아가트로반,A11AKP08G3051
6864,I005639,트리메부틴말레산염,2020031700009
6865,I004107,알마게이트,2014090500002
6866,I002681,오메가3산에틸에스테르90,2019070300013
6867,I001885,감초,A11AJJJJJ0623
6868,I007344,디아스타제·프로테아제·셀룰라제,A11AJJJJJ0623
6869,I006974,리파제,A11AJJJJJ0623
6870,I012327,메타규산알루민산마그네슘,A11AJJJJJ0623
6871,I006548,스코폴리아근,A11AJJJJJ0623
6872,I003757,탄산수소나트륨,A11AJJJJJ0623
6873,I000234,탄산칼슘,A11AJJJJJ0623
6874,I005639,트리메부틴말레산염,A11AJJJJJ0623
6875,I003263,프레가발린,2019110600004
6876,I003263,프레가발린,2019111100007
6877,I007005,다엽,2018060500004
6878,I005057,오르토시포니스엽,2018060500004
6879,I009271,기메라실,A11AOOOOO0730
6880,I010032,오테라실칼륨,A11AOOOOO0730
6881,I005309,테가푸르,A11AOOOOO0730
6882,I009271,기메라실,A11AOOOOO0731
6883,I010032,오테라실칼륨,A11AOOOOO0731
6884,I005309,테가푸르,A11AOOOOO0731
6885,I002681,오메가3산에틸에스테르90,2015061500011
6886,I002681,오메가3산에틸에스테르90,2017060800002
6887,I004112,노회,A11A1260A0271
6888,I002541,니코틴산아미드,A11A1260A0271
6889,I005130,대두레시틴,A11A1260A0271
6890,I006520,레티놀아세테이트,A11A1260A0271
6891,I003529,리보플라빈,A11A1260A0271
6892,I001985,산화마그네슘,A11A1260A0271
6893,I005885,산화아연,A11A1260A0271
6894,I000703,시아노코발라민,A11A1260A0271
6895,I004351,아스코르브산,A11A1260A0271
6896,I001260,에르고칼시페롤,A11A1260A0271
6897,I000249,인산수소칼슘수화물,A11A1260A0271
6898,I001699,인삼,A11A1260A0271
6899,I001069,토코페롤아세테이트,A11A1260A0271
6900,I006606,티아민질산염,A11A1260A0271
6901,I000259,판토텐산칼슘,A11A1260A0271
6902,I001471,푸마르산철,A11A1260A0271
6903,I003412,피리독신염산염,A11A1260A0271
6904,I002011,황산망간수화물,A11A1260A0271
6905,I000652,황산제이구리수화물,A11A1260A0271
6906,I003218,황산칼륨,A11A1260A0271
6907,I001885,감초,A11AKP08G2739
6908,I001696,건강,A11AKP08G2739
6909,I004272,당귀,A11AKP08G2739
6910,I006323,대추,A11AKP08G2739
6911,I006398,목단피,A11AKP08G2739
6912,I008207,목향,A11AKP08G2739
6913,I006080,백출,A11AKP08G2739
6914,I006276,복령,A11AKP08G2739
6915,I006648,산조인,A11AKP08G2739
6916,I006111,시호,A11AKP08G2739
6917,I006349,용안육,A11AKP08G2739
6918,I012234,원지,A11AKP08G2739
6919,I001699,인삼,A11AKP08G2739
6920,I006252,치자,A11AKP08G2739
6921,I006077,황기,A11AKP08G2739
6922,I001885,감초,45hp3s7s8cu4s
6923,I001696,건강,45hp3s7s8cu4s
6924,I006088,벨라돈나근,45hp3s7s8cu4s
6925,I000211,카페인무수물,45hp3s7s8cu4s
6926,I005661,트리프롤리딘염산염수화물,45hp3s7s8cu4s
6927,I006391,DL-메틸에페드린염산염,45hp3s7s8cu4s
6928,I001646,가바펜틴,A11AOOOOO6530
6929,I001646,가바펜틴,A11APPPPP2760
6930,I002681,오메가3산에틸에스테르90,2020050400041
6931,I012371,다파글리플로진,2020061800013
6932,I012698,다파글리플로진프로판디올수화물,2023042400001
6933,I002541,니코틴산아미드,2022010300009
6934,I003529,리보플라빈,2022010300009
6935,I004465,벤포티아민,2022010300009
6936,I000032,비오틴,2022010300009
6937,I005885,산화아연,2022010300009
6938,I003672,셀레늄,2022010300009
6939,I000703,시아노코발라민,2022010300009
6940,I004351,아스코르브산,2022010300009
6941,I005733,우르소데옥시콜산,2022010300009
6942,I004928,이노시톨,2022010300009
6943,I001069,토코페롤아세테이트,2022010300009
6944,I000259,판토텐산칼슘,2022010300009
6945,I001587,폴산,2022010300009
6946,I003412,피리독신염산염,2022010300009
6947,I002717,γ-오리자놀,2022010300009
6948,I006734,간장,A11AKP08J0058
6949,I002541,니코틴산아미드,A11AKP08J0058
6950,I006521,레티놀팔미테이트,A11AKP08J0058
6951,I003529,리보플라빈,A11AKP08J0058
6952,I000032,비오틴,A11AKP08J0058
6953,I000703,시아노코발라민,A11AKP08J0058
6954,I004351,아스코르브산,A11AKP08J0058
6955,I004928,이노시톨,A11AKP08J0058
6956,I004642,콜린타르타르산염,A11AKP08J0058
6957,I001071,토코페롤,A11AKP08J0058
6958,I006606,티아민질산염,A11AKP08J0058
6959,I000259,판토텐산칼슘,A11AKP08J0058
6960,I001587,폴산,A11AKP08J0058
6961,I003412,피리독신염산염,A11AKP08J0058
6962,I005889,황산아연수화물,A11AKP08J0058
6963,I001119,효모,A11AKP08J0058
6964,I001072,DL-메티오닌,A11AKP08J0058
6965,I007005,다엽,A11AKP08G2982
6966,I005057,오르토시포니스엽,A11AKP08G2982
6967,I004501,가수과산화벤조일,th82z1qezj4z6
6968,I004501,가수과산화벤조일,v1hu9d3ad1elx
6969,I004501,가수과산화벤조일,c5gveagvmbhq8
6970,I002803,판크레리파제,A11A0920A0137
6971,I007615,케라틴,A11AOOOOO2847
6972,I006606,티아민질산염,A11AOOOOO2847
6973,I000259,판토텐산칼슘,A11AOOOOO2847
6974,I001119,효모,A11AOOOOO2847
6975,I000740,L-시스틴,A11AOOOOO2847
6976,I004189,p-아미노벤조산,A11AOOOOO2847
6977,I006398,목단피,A11A1080A0069
6978,I006276,복령,A11A1080A0069
6979,I006491,부자,A11A1080A0069
6980,I006176,산수유,A11A1080A0069
6981,I006202,산약,A11A1080A0069
6982,I000485,육계,A11A1080A0069
6983,I006519,지황,A11A1080A0069
6984,I006024,택사,A11A1080A0069
6985,I003263,프레가발린,2016060100026
6986,I003263,프레가발린,2016060100027
6987,I001885,감초,2020122400018
6988,I007344,디아스타제·프로테아제·셀룰라제,2020122400018
6989,I006974,리파제,2020122400018
6990,I012327,메타규산알루민산마그네슘,2020122400018
6991,I006548,스코폴리아근,2020122400018
6992,I003757,탄산수소나트륨,2020122400018
6993,I000234,탄산칼슘,2020122400018
6994,I005639,트리메부틴말레산염,2020122400018
6995,I001885,감초,2009071505445
6996,I001696,건강,2009071505445
6997,I003526,대황,2009071505445
6998,I006398,목단피,2009071505445
6999,I006469,반하,2009071505445
7000,I004698,승마,2009071505445
7001,I006111,시호,2009071505445
7002,I000485,육계,2009071505445
7003,I006447,작약,2009071505445
7004,I006153,저령,2009071505445
7005,I006024,택사,2009071505445
7006,I012430,데가렐릭스,2013041900003
7007,I012430,데가렐릭스,2013041900002
7008,I005942,벤지다민염산염,2018061100003
7009,I005942,벤지다민염산염,2018110200013
7010,I012433,슈가마덱스나트륨,2022071400001
7011,I009875,페그인터페론알파-2a,A11APPPPP2643
7012,I009875,페그인터페론알파-2a,A11APPPPP1161
7013,I004558,세틸피리디늄염화물,2021111100002
7014,I001742,니트로글리세린,A11ADDDDD0014
7015,I001742,니트로글리세린,A11ADDDDD0015
7016,I013023,페미가티닙,2023042600001
7017,I013023,페미가티닙,2023042600003
7018,I013023,페미가티닙,2023042600002
7019,I001885,감초,2014010700004
7020,I004865,이부프로펜,2014010700004
7021,I006447,작약,2014010700004
7022,I001646,가바펜틴,A11AOOOOO5626
7023,I001646,가바펜틴,A11AOOOOO7556
7024,I001646,가바펜틴,2013022700037
7025,I012433,슈가마덱스나트륨,2022031500002
7026,I001885,감초,A11APPPPP1875
7027,I008121,갱미,A11APPPPP1875
7028,I000268,석고,A11APPPPP1875
7029,I001699,인삼,A11APPPPP1875
7030,I006052,지모,A11APPPPP1875
7031,I003223,포비돈요오드,2020072400003
7032,I003223,포비돈요오드,2020121700008
7033,I012371,다파글리플로진,2020061800007
7034,I012698,다파글리플로진프로판디올수화물,2013112700010
7035,I012698,다파글리플로진프로판디올수화물,2013112700009
7036,I006599,당약,A11A6060B0012
7037,I007344,디아스타제·프로테아제·셀룰라제,A11A6060B0012
7038,I012327,메타규산알루민산마그네슘,A11A6060B0012
7039,I006916,바이오타밀라제,A11A6060B0012
7040,I006548,스코폴리아근,A11A6060B0012
7041,I012233,용담,A11A6060B0012
7042,I003757,탄산수소나트륨,A11A6060B0012
7043,I002641,호미카,A11A6060B0012
7044,I012619,모가물리주맙,2022092300006
7045,I007005,다엽,fnrin0t5pbr2z
7046,I005057,오르토시포니스엽,fnrin0t5pbr2z
7047,I001587,폴산,2014111900001
7048,I0000-7,생제,A11AKP08G3581
7049,I003789,글리세로인산나트륨수화물,2015040200010
7050,I001743,글리신,2015040200010
7051,I003741,아세트산나트륨수화물,2015040200010
7052,I006232,어유(고단위오메가-3지방산함유),2015040200010
7053,I003201,염화칼륨,2015040200010
7054,I000235,염화칼슘수화물,2015040200010
7055,I002673,올리브유,2015040200010
7056,I002059,중쇄트리글리세리드,2015040200010
7057,I003880,콩기름,2015040200010
7058,I005297,타우린,2015040200010
7059,I009621,포도당일수화물,2015040200010
7060,I001992,황산마그네슘수화물,2015040200010
7061,I005889,황산아연수화물,2015040200010
7062,I001833,L-류신,2015040200010
7063,I001949,L-리신아세트산염,2015040200010
7064,I002198,L-메티오닌,2015040200010
7065,I005745,L-발린,2015040200010
7066,I003687,L-세린,2015040200010
7067,I004325,L-아르기닌,2015040200010
7068,I004058,L-알라닌,2015040200010
7069,I005024,L-이소류신,2015040200010
7070,I005441,L-트레오닌,2015040200010
7071,I005691,L-트립토판,2015040200010
7072,I005710,L-티로신,2015040200010
7073,I002983,L-페닐알라닌,2015040200010
7074,I003301,L-프롤린,2015040200010
7075,I004756,L-히스티딘,2015040200010
7076,I003789,글리세로인산나트륨수화물,2015012800012
7077,I001743,글리신,2015012800012
7078,I003741,아세트산나트륨수화물,2015012800012
7079,I006232,어유(고단위오메가-3지방산함유),2015012800012
7080,I003201,염화칼륨,2015012800012
7081,I000235,염화칼슘수화물,2015012800012
7082,I002673,올리브유,2015012800012
7083,I002059,중쇄트리글리세리드,2015012800012
7084,I003880,콩기름,2015012800012
7085,I005297,타우린,2015012800012
7086,I009621,포도당일수화물,2015012800012
7087,I001992,황산마그네슘수화물,2015012800012
7088,I005889,황산아연수화물,2015012800012
7089,I001833,L-류신,2015012800012
7090,I001949,L-리신아세트산염,2015012800012
7091,I002198,L-메티오닌,2015012800012
7092,I005745,L-발린,2015012800012
7093,I003687,L-세린,2015012800012
7094,I004325,L-아르기닌,2015012800012
7095,I004058,L-알라닌,2015012800012
7096,I005024,L-이소류신,2015012800012
7097,I005441,L-트레오닌,2015012800012
7098,I005691,L-트립토판,2015012800012
7099,I005710,L-티로신,2015012800012
7100,I002983,L-페닐알라닌,2015012800012
7101,I003301,L-프롤린,2015012800012
7102,I004756,L-히스티딘,2015012800012
7103,I003789,글리세로인산나트륨수화물,2015040200009
7104,I001743,글리신,2015040200009
7105,I003741,아세트산나트륨수화물,2015040200009
7106,I006232,어유(고단위오메가-3지방산함유),2015040200009
7107,I003201,염화칼륨,2015040200009
7108,I000235,염화칼슘수화물,2015040200009
7109,I002673,올리브유,2015040200009
7110,I002059,중쇄트리글리세리드,2015040200009
7111,I003880,콩기름,2015040200009
7112,I005297,타우린,2015040200009
7113,I009621,포도당일수화물,2015040200009
7114,I001992,황산마그네슘수화물,2015040200009
7115,I005889,황산아연수화물,2015040200009
7116,I001833,L-류신,2015040200009
7117,I001949,L-리신아세트산염,2015040200009
7118,I002198,L-메티오닌,2015040200009
7119,I005745,L-발린,2015040200009
7120,I003687,L-세린,2015040200009
7121,I004325,L-아르기닌,2015040200009
7122,I004058,L-알라닌,2015040200009
7123,I005024,L-이소류신,2015040200009
7124,I005441,L-트레오닌,2015040200009
7125,I005691,L-트립토판,2015040200009
7126,I005710,L-티로신,2015040200009
7127,I002983,L-페닐알라닌,2015040200009
7128,I003301,L-프롤린,2015040200009
7129,I004756,L-히스티딘,2015040200009
7130,I002665,오플록사신,A11A0030A0412
7131,I002665,오플록사신,A11A0030A0404
7132,I002665,오플록사신,A11A0030B0008
7133,I001520,플루코나졸,A11AOOOOO7456
7134,I004501,가수과산화벤조일,2009071503513
7135,I003263,프레가발린,2020022400009
7136,I003263,프레가발린,2020022400006
7137,I003263,프레가발린,2016062200035
7138,I003263,프레가발린,2016062200036
7139,I003263,프레가발린,2011110100039
7140,I003263,프레가발린,2019012500027
7141,I003263,프레가발린,2019012500026
7142,I003263,프레가발린,2011110100038
7143,I012387,다비가트란에텍실레이트메실레이트,2018033000024
7144,I012387,다비가트란에텍실레이트메실레이트,2018033000023
7145,I012387,다비가트란에텍실레이트메실레이트,2011022100003
7146,I012387,다비가트란에텍실레이트메실레이트,2011022100001
7147,I006489,프라목신염산염,2021091300005
7148,I002681,오메가3산에틸에스테르90,2020042000027
7149,I003263,프레가발린,2012062500006
7150,I003263,프레가발린,2012062500004
7151,I003263,프레가발린,2011102600014
7152,I003529,리보플라빈,2013052300006
7153,I005885,산화아연,2013052300006
7154,I003672,셀레늄,2013052300006
7155,I004351,아스코르브산,2013052300006
7156,I005713,유비데카레논,2013052300006
7157,I001069,토코페롤아세테이트,2013052300006
7158,I006606,티아민질산염,2013052300006
7159,I003412,피리독신염산염,2013052300006
7160,I004524,β-카로틴,2013052300006
7161,I003263,프레가발린,2012112100003
7162,I003263,프레가발린,2018053100029
7163,I003263,프레가발린,2018022700012
7164,I003263,프레가발린,2018052300009
7165,I003263,프레가발린,2011102800019
7166,I003263,프레가발린,2017053000021
7167,I003263,프레가발린,2020052000003
7168,I003263,프레가발린,2020052000004
7169,I003263,프레가발린,2017053000022
7170,I003263,프레가발린,2016062200028
7171,I003263,프레가발린,2016062200029
7172,I003263,프레가발린,2016062200027
7173,I003263,프레가발린,2011102800009
7174,I003263,프레가발린,2011102800008
7175,I003263,프레가발린,2019070900013
7176,I003263,프레가발린,2019070900012
7177,I003263,프레가발린,2018112000005
7178,I003263,프레가발린,2011102600034
7179,I003263,프레가발린,2018112000004
7180,I003263,프레가발린,2011102800027
7181,I003263,프레가발린,2018112000003
7182,I003263,프레가발린,2011102600033
7183,I003263,프레가발린,2019072300040
7184,I003263,프레가발린,2019053100157
7185,I003263,프레가발린,2017062900013
7186,I003263,프레가발린,2017062900012
7187,I003263,프레가발린,2019082200050
7188,I003263,프레가발린,2019082200049
7189,I003263,프레가발린,2019022800027
7190,I003263,프레가발린,2019022800028
7191,I003263,프레가발린,2019041600052
7192,I003263,프레가발린,2019041600051
7193,I003263,프레가발린,2017080100002
7194,I003263,프레가발린,2017080100001
7195,I003263,프레가발린,2011110100041
7196,I003263,프레가발린,2019070300086
7197,I003263,프레가발린,2019070300087
7198,I003263,프레가발린,2011110100040
7199,I003263,프레가발린,2011102600023
7200,I003263,프레가발린,2015020200004
7201,I003263,프레가발린,2011102600022
7202,I003263,프레가발린,2019081900051
7203,I003263,프레가발린,2019081900050
7204,I003263,프레가발린,2011102600004
7205,I003263,프레가발린,2015030900002
7206,I003263,프레가발린,2011110100018
7207,I003263,프레가발린,2011110100017
7208,I003263,프레가발린,2011102800006
7209,I003263,프레가발린,2011102800005
7210,I003263,프레가발린,2019041600088
7211,I003263,프레가발린,2019041600089
7212,I003263,프레가발린,2019051000031
7213,I003263,프레가발린,2019022800015
7214,I003263,프레가발린,2019022800016
7215,I003263,프레가발린,2019051000032
7216,I003263,프레가발린,2017051700005
7217,I003263,프레가발린,2017051700006
7218,I003263,프레가발린,2018032100001
7219,I003263,프레가발린,2012101600006
7220,I003263,프레가발린,2019012500011
7221,I003263,프레가발린,2016021600006
7222,I003263,프레가발린,2016030400002
7223,I003263,프레가발린,2020041300011
7224,I003263,프레가발린,2020042800014
7225,I003263,프레가발린,2011102600008
7226,I003263,프레가발린,2011102600007
7227,I003263,프레가발린,2019012500105
7228,I003263,프레가발린,2019012500106
7229,I003263,프레가발린,2016062100029
7230,I003263,프레가발린,2019103100017
7231,I003263,프레가발린,2019103100018
7232,I003263,프레가발린,2016062100028
7233,I001647,가벡세이트메실산염,7yzira4ttk3o9
7234,I003263,프레가발린,2016062100041
7235,I003263,프레가발린,2020031100008
7236,I003263,프레가발린,2020031100007
7237,I003263,프레가발린,2016062100040
7238,I003263,프레가발린,2017102400019
7239,I003263,프레가발린,2017102400018
7240,I001653,가도테리돌,2016060100067
7241,I001653,가도테리돌,2011061700012
7242,I001653,가도테리돌,2016060100063
7243,I001653,가도테리돌,2016060100064
7244,I003263,프레가발린,2011102600016
7245,I003263,프레가발린,2020041400003
7246,I003263,프레가발린,2011102600017
7247,I003263,프레가발린,2019051600038
7248,I003263,프레가발린,2019041600001
7249,I003263,프레가발린,2011110100024
7250,I003263,프레가발린,2011110100023
7251,I005050,이토프리드염산염,2014101500006
7252,I003263,프레가발린,2020052700009
7253,I003263,프레가발린,2020030200002
7254,I003263,프레가발린,2020052700008
7255,I003263,프레가발린,2011102800032
7256,I003263,프레가발린,2018102300003
7257,I003263,프레가발린,2017103100017
7258,I003263,프레가발린,2011102800031
7259,I003263,프레가발린,2011102800015
7260,I003263,프레가발린,2019090900127
7261,I003263,프레가발린,2019090900128
7262,I003263,프레가발린,2011102800014
7263,I007809,산화가돌리늄,A11APPPPP1005
7264,I010200,이오비-디티피에이,A11APPPPP1005
7265,I003263,프레가발린,2019100400019
7266,I003263,프레가발린,2019100400020
7267,I007005,다엽,A11ALLLLL0201
7268,I005057,오르토시포니스엽,A11ALLLLL0201
7269,I003263,프레가발린,2021010400008
7270,I003263,프레가발린,2020052700020
7271,I003263,프레가발린,2011102600019
7272,I003263,프레가발린,2019050200127
7273,I003263,프레가발린,2019050200128
7274,I003263,프레가발린,2011102600018
7275,I003263,프레가발린,2016070800009
7276,I003263,프레가발린,2016070800010
7277,I003263,프레가발린,2016070100063
7278,I003263,프레가발린,2016070100062
7279,I003263,프레가발린,2019081200012
7280,I003263,프레가발린,2023042700004
7281,I003263,프레가발린,2023042700003
7282,I003263,프레가발린,2019081200011
7283,I003263,프레가발린,2016062100025
7284,I003263,프레가발린,2016062100024
7285,I012905,다파글리플로진시트르산,2021110100007
7286,I002178,메트포르민염산염,2021110100007
7287,I012905,다파글리플로진시트르산,2022111100010
7288,I002178,메트포르민염산염,2022111100010
7289,I012905,다파글리플로진시트르산,2021110100006
7290,I002178,메트포르민염산염,2021110100006
7291,I012905,다파글리플로진시트르산,2022111100009
7292,I002178,메트포르민염산염,2022111100009
7293,I012698,다파글리플로진프로판디올수화물,2023013000012
7294,I002178,메트포르민염산염,2023013000012
7295,I012698,다파글리플로진프로판디올수화물,2023011900006
7296,I012698,다파글리플로진프로판디올수화물,2023082300003
7297,I001885,감초,2020070600003
7298,I005220,구아야콜설폰산칼륨,2020070600003
7299,I006474,길경,2020070600003
7300,I002629,노스카핀,2020070600003
7301,I000860,덱스트로메토르판브롬화수소산염수화물,2020070600003
7302,I000321,카르비녹사민말레산염,2020070600003
7303,I006391,DL-메틸에페드린염산염,2020070600003
7304,I003263,프레가발린,2011102600006
7305,I003263,프레가발린,2011102600005
7306,I003263,프레가발린,2019090900129
7307,I003263,프레가발린,2019090900130
7308,I001646,가바펜틴,2017010400018
7309,I001646,가바펜틴,2017010400017
7310,I001646,가바펜틴,2017010400016
7311,I003263,프레가발린,2016092800003
7312,I003263,프레가발린,2016092800001
7313,I003263,프레가발린,2016092800002
7314,I006760,카제인가수분해물,2010031800006
7315,I001743,글리신,A11AOOOOO8571
7316,I001833,L-류신,A11AOOOOO8571
7317,I001949,L-리신아세트산염,A11AOOOOO8571
7318,I002198,L-메티오닌,A11AOOOOO8571
7319,I005745,L-발린,A11AOOOOO8571
7320,I003687,L-세린,A11AOOOOO8571
7321,I000739,L-시스테인염산염수화물,A11AOOOOO8571
7322,I004325,L-아르기닌,A11AOOOOO8571
7323,I004058,L-알라닌,A11AOOOOO8571
7324,I005024,L-이소류신,A11AOOOOO8571
7325,I005441,L-트레오닌,A11AOOOOO8571
7326,I005691,L-트립토판,A11AOOOOO8571
7327,I002983,L-페닐알라닌,A11AOOOOO8571
7328,I003301,L-프롤린,A11AOOOOO8571
7329,I004756,L-히스티딘,A11AOOOOO8571
7330,I012433,슈가마덱스나트륨,2022072900018
7331,I006436,모려,A11A0710A0380
7332,I000622,콜레칼시페롤,A11A0710A0380
7333,I000860,덱스트로메토르판브롬화수소산염수화물,2017102400016
7334,I003385,슈도에페드린염산염,2017102400016
7335,I002817,아세트아미노펜,2017102400016
7336,I000485,육계,2017102400016
7337,I004615,클로르페니라민말레산염,2017102400016
7338,I006391,DL-메틸에페드린염산염,2017102400016
7339,I006436,모려,A11A1560A0229
7340,I000622,콜레칼시페롤,A11A1560A0229
7341,I002541,니코틴산아미드,2019110500010
7342,I003879,대두,2019110500010
7343,I005810,레티놀,2019110500010
7344,I003529,리보플라빈,2019110500010
7345,I002004,말토덱스트린,2019110500010
7346,I005156,백당,2019110500010
7347,I000032,비오틴,2019110500010
7348,I000703,시아노코발라민,2019110500010
7349,I003202,시트르산칼륨수화물,2019110500010
7350,I000236,시트르산칼슘수화물,2019110500010
7351,IC00027,식물성단백질,2019110500010
7352,I004351,아스코르브산,2019110500010
7353,I003769,염화나트륨,2019110500010
7354,I006175,옥수수전분,2019110500010
7355,I012166,유청단백질,2019110500010
7356,IC00026,저유당단백질,2019110500010
7357,I003880,콩기름,2019110500010
7358,I001974,탄산마그네슘,2019110500010
7359,I001069,토코페롤아세테이트,2019110500010
7360,I005414,티아민염산염,2019110500010
7361,I000259,판토텐산칼슘,2019110500010
7362,I001587,폴산,2019110500010
7363,I003412,피리독신염산염,2019110500010
7364,I001478,황산철수화물,2019110500010
7365,I002541,니코틴산아미드,2010121000003
7366,I003879,대두,2010121000003
7367,I005810,레티놀,2010121000003
7368,I003529,리보플라빈,2010121000003
7369,I002004,말토덱스트린,2010121000003
7370,I005156,백당,2010121000003
7371,I000032,비오틴,2010121000003
7372,I000703,시아노코발라민,2010121000003
7373,I003202,시트르산칼륨수화물,2010121000003
7374,I000236,시트르산칼슘수화물,2010121000003
7375,IC00027,식물성단백질,2010121000003
7376,I004351,아스코르브산,2010121000003
7377,I003769,염화나트륨,2010121000003
7378,I006175,옥수수전분,2010121000003
7379,I012166,유청단백질,2010121000003
7380,IC00026,저유당단백질,2010121000003
7381,I003880,콩기름,2010121000003
7382,I001974,탄산마그네슘,2010121000003
7383,I001069,토코페롤아세테이트,2010121000003
7384,I005414,티아민염산염,2010121000003
7385,I000259,판토텐산칼슘,2010121000003
7386,I001587,폴산,2010121000003
7387,I003412,피리독신염산염,2010121000003
7388,I001478,황산철수화물,2010121000003
7389,I001885,감초,A11AKKKKK0080
7390,I007344,디아스타제·프로테아제·셀룰라제,A11AKKKKK0080
7391,I006974,리파제,A11AKKKKK0080
7392,I012327,메타규산알루민산마그네슘,A11AKKKKK0080
7393,I006548,스코폴리아근,A11AKKKKK0080
7394,I003757,탄산수소나트륨,A11AKKKKK0080
7395,I000234,탄산칼슘,A11AKKKKK0080
7396,I005639,트리메부틴말레산염,A11AKKKKK0080
7397,I007005,다엽,A11AOOOOO1898
7398,I005057,오르토시포니스엽,A11AOOOOO1898
7399,I006760,카제인가수분해물,2009071503584
7400,I012696,BDDE가교히알루론산나트륨,2019031300071
7401,I006436,모려,A11A0900A0309
7402,I000622,콜레칼시페롤,A11A0900A0309
7403,I012696,BDDE가교히알루론산나트륨,2019031300072
7404,I012354,자가골수유래중간엽줄기세포,2021083000011
7405,I002773,산소,2009110400016
7406,I002773,산소,2009071501269
7407,I002681,오메가3산에틸에스테르90,2015030200001
7408,I001885,감초,A11AKP09A0013
7409,I008128,계지,A11AKP09A0013
7410,I006323,대추,A11AKP09A0013
7411,I012274,생강,A11AKP09A0013
7412,I006447,작약,A11AKP09A0013
7413,I008128,계지,A11AKP09A0021
7414,I003526,대황,A11AKP09A0021
7415,I006445,도인,A11AKP09A0021
7416,I006398,목단피,A11AKP09A0021
7417,I006276,복령,A11AKP09A0021
7418,I006447,작약,A11AKP09A0021
7419,I001885,감초,A11A1500A0063
7420,I001696,건강,A11A1500A0063
7421,I004272,당귀,A11A1500A0063
7422,I006323,대추,A11A1500A0063
7423,I006398,목단피,A11A1500A0063
7424,I008207,목향,A11A1500A0063
7425,I006080,백출,A11A1500A0063
7426,I006276,복령,A11A1500A0063
7427,I006648,산조인,A11A1500A0063
7428,I006111,시호,A11A1500A0063
7429,I006349,용안육,A11A1500A0063
7430,I012234,원지,A11A1500A0063
7431,I001699,인삼,A11A1500A0063
7432,I006252,치자,A11A1500A0063
7433,I006077,황기,A11A1500A0063
7434,I001885,감초,A11A1500A0169
7435,I001696,건강,A11A1500A0169
7436,I004272,당귀,A11A1500A0169
7437,I006398,목단피,A11A1500A0169
7438,I002909,박하,A11A1500A0169
7439,I006080,백출,A11A1500A0169
7440,I006276,복령,A11A1500A0169
7441,I006111,시호,A11A1500A0169
7442,I006447,작약,A11A1500A0169
7443,I006252,치자,A11A1500A0169
7444,I006398,목단피,A11A1500A0417
7445,I006276,복령,A11A1500A0417
7446,I006491,부자,A11A1500A0417
7447,I006176,산수유,A11A1500A0417
7448,I006202,산약,A11A1500A0417
7449,I006585,숙지황,A11A1500A0417
7450,I006013,우슬,A11A1500A0417
7451,I000485,육계,A11A1500A0417
7452,I005048,차전자,A11A1500A0417
7453,I006024,택사,A11A1500A0417
7454,I001885,감초,A11A1500A0071
7455,I008128,계지,A11A1500A0071
7456,I006323,대추,A11A1500A0071
7457,I006436,모려,A11A1500A0071
7458,I012274,생강,A11A1500A0071
7459,I006350,용골,A11A1500A0071
7460,I006447,작약,A11A1500A0071
7461,I001885,감초,azza1tm4gzw1p
7462,I001696,건강,azza1tm4gzw1p
7463,I008128,계지,azza1tm4gzw1p
7464,I006323,대추,azza1tm4gzw1p
7465,I003526,대황,azza1tm4gzw1p
7466,I006447,작약,azza1tm4gzw1p
7467,I001885,감초,A11A1500A0089
7468,I008128,계지,A11A1500A0089
7469,I006323,대추,A11A1500A0089
7470,I012274,생강,A11A1500A0089
7471,I006447,작약,A11A1500A0089
7472,I001885,감초,A11APPPPP1792
7473,I001696,건강,A11APPPPP1792
7474,I008128,계지,A11APPPPP1792
7475,I006323,대추,A11APPPPP1792
7476,I006080,백출,A11APPPPP1792
7477,I006491,부자,A11APPPPP1792
7478,I006447,작약,A11APPPPP1792
7479,I008128,계지,2009071505529
7480,I003526,대황,2009071505529
7481,I006445,도인,2009071505529
7482,I006398,목단피,2009071505529
7483,I006276,복령,2009071505529
7484,I006447,작약,2009071505529
7485,I006503,갈근,qa1202f56hh6j
7486,I001885,감초,qa1202f56hh6j
7487,I001696,건강,qa1202f56hh6j
7488,I008128,계지,qa1202f56hh6j
7489,I006323,대추,qa1202f56hh6j
7490,I001223,마황,qa1202f56hh6j
7491,I008288,신이,qa1202f56hh6j
7492,I006447,작약,qa1202f56hh6j
7493,I006158,천궁,qa1202f56hh6j
7494,I006503,갈근,jsxaqrob1r1e9
7495,I001885,감초,jsxaqrob1r1e9
